symbol,time_str,std,direction,score,entry,dmi_1h,dmi_4h,dmi_1d,sw_1h,sw_4h,sw_1d,srsi_1h,srsi_4h,srsi_1d,adx_1h,adx_4h,adx_1d,macd_1h,macd_4h,macd_1d,bbp_1h,bbp_4h,bbp_1d,cci_1h,cci_4h,cci_1d,ema_1h,ema_4h,ema_1d,boll_1h,boll_4h,boll_1d,cci_dir_1h,cci_dir_4h,cci_dir_1d,win_4H,pct_4H,win_12H,pct_12H,win_24H,pct_24H
APT-USDT,2026-05-24 13:00,DMI纯分,多,6,0.9506,空,多,多,多,空,空,2.8234,52.4819,18.0663,21.0626,19.2848,22.1929,0.0014,-0.0008,-0.0102,0.1032,0.4079,0.2839,-148.3385,-40.8328,-57.4003,多,空,空,多,N/A,多,多,空,空,1,0.0736,0,-0.9994,1,1.9882
APT-USDT,2026-05-24 15:00,DMI纯分,多,6,0.9501,空,多,多,多,空,空,6.6705,52.4819,18.0663,21.6978,19.2848,22.1929,-0.0003,-0.0008,-0.0102,0.1713,0.4079,0.2839,-137.6234,-40.8328,-57.4003,空,空,空,多,N/A,多,多,空,空,0,-0.1579,0,-0.9262,1,3.0944
APT-USDT,2026-05-27 21:00,摆动点,多,6,0.9488,空,多,空,多,多,多,13.5832,16.0064,31.6318,11.0389,12.5452,18.0348,-0.0017,0.0035,-0.0087,-0.1175,0.1959,0.2065,-177.1235,-66.3542,-68.8801,空,多,空,多,多,多,多,空,空,0,-0.0632,0,-2.1712,0,-0.2530
APT-USDT,2026-05-27 22:00,摆动点,多,6,0.9473,空,多,空,多,多,多,6.8527,16.0064,31.6318,11.8780,12.5452,18.0348,-0.0034,0.0035,-0.0087,-0.0433,0.1959,0.2065,-215.4321,-66.3542,-68.8801,空,多,空,多,多,多,多,空,空,0,-0.2745,0,-2.9663,0,-1.4040
APT-USDT,2026-05-31 00:00,摆动点,多,6,0.9398,空,多,空,多,多,多,3.8859,78.7459,26.6839,8.5026,9.4202,15.6937,0.0008,-0.0026,-0.0138,0.2188,0.7984,0.2238,-84.8769,73.8947,-77.3558,多,空,空,多,空,多,空,多,空,1,1.5961,1,0.1170,1,1.2981
APT-USDT,2026-05-31 07:00,摆动点,多,6,0.9393,空,多,空,多,多,多,13.4527,63.1815,26.6839,8.2461,9.1932,15.6937,0.0013,-0.0027,-0.0138,0.1455,0.5852,0.2238,-107.3222,59.6904,-77.3558,多,空,空,多,N/A,多,多,多,空,1,0.1810,0,-2.0228,0,-2.1399
APT-USDT,2026-05-31 08:00,摆动点,多,6,0.9413,空,多,空,多,多,多,13.0459,65.3882,26.6839,8.8590,8.5643,15.6937,0.0008,-0.0026,-0.0138,0.2720,0.6022,0.2238,-83.1267,24.8022,-77.3558,多,空,空,多,N/A,多,空,多,空,0,-0.0425,0,-1.3280,0,-2.1778
APT-USDT,2026-05-31 09:00,摆动点,多,6,0.9379,空,多,空,多,多,多,2.1748,65.3882,26.6839,8.9161,8.5643,15.6937,0.0002,-0.0026,-0.0138,0.1157,0.6022,0.2238,-77.7219,24.8022,-77.3558,多,空,空,多,N/A,多,空,多,空,0,0.0000,1,0.3625,0,-1.2368
APT-USDT,2026-05-31 10:00,摆动点,多,6,0.9366,空,多,空,多,多,多,2.1748,65.3882,26.6839,9.9968,8.5643,15.6937,-0.0004,-0.0026,-0.0138,0.0981,0.6022,0.2238,-162.7942,24.8022,-77.3558,空,空,空,多,N/A,多,多,多,空,0,-1.6656,1,1.1745,0,-1.2172
APT-USDT,2026-05-31 11:00,摆动点,多,6,0.9410,空,多,空,多,多,多,18.3669,65.3882,26.6839,10.5317,8.5643,15.6937,-0.0005,-0.0026,-0.0138,0.3238,0.6022,0.2238,-72.9267,24.8022,-77.3558,空,空,空,N/A,N/A,多,空,多,空,0,-1.9979,1,0.5313,0,-2.0510
APT-USDT,2026-05-31 13:00,摆动点,多,6,0.9379,空,空,空,多,多,多,15.5075,33.5194,26.6839,11.0750,8.6978,15.6937,-0.0009,-0.0040,-0.0138,0.2054,0.1609,0.2238,-64.8832,-72.6213,-77.3558,空,空,空,多,多,多,空,空,空,0,-1.5993,0,-0.4691,0,-2.9641
APT-USDT,2026-05-31 14:00,摆动点,多,6,0.9210,空,空,空,多,多,多,6.1012,33.5194,26.6839,13.2242,8.6978,15.6937,-0.0025,-0.0040,-0.0138,-0.2707,0.1609,0.2238,-246.6407,-72.6213,-77.3558,空,空,空,多,多,多,多,空,空,1,0.3366,1,3.3768,0,-1.2921
APT-USDT,2026-05-31 15:00,摆动点,多,6,0.9222,空,空,空,多,多,多,4.9089,33.5194,26.6839,15.2198,8.6978,15.6937,-0.0036,-0.0040,-0.0138,-0.0824,0.1609,0.2238,-226.2439,-72.6213,-77.3558,空,空,空,多,多,多,多,空,空,0,-0.2060,1,3.3182,0,-1.0410
APT-USDT,2026-05-31 16:00,摆动点,多,8,0.9179,空,空,空,多,多,多,0.8260,13.7620,9.8239,17.3241,9.0053,15.2871,-0.0048,-0.0052,-0.0162,-0.0753,0.1367,0.1770,-234.3557,-134.9315,-91.9154,空,空,空,多,多,多,多,多,空,1,1.1875,1,2.9088,1,1.2964
APT-USDT,2026-05-31 17:00,摆动点,多,8,0.9229,空,空,空,多,多,多,14.1082,13.7620,9.8239,19.2997,9.0053,15.2871,-0.0052,-0.0052,-0.0162,0.1085,0.1367,0.1770,-174.4032,-134.9315,-91.9154,空,空,空,多,多,多,多,多,空,1,1.9937,1,1.5061,1,0.9860
HOME-USDT-SWAP,2026-04-05 06:00,DMI纯分,空,6,0.0201,多,多,空,多,多,多,86.2929,80.5971,95.1897,37.4498,24.9067,40.9396,0.0001,0.0002,-0.0014,0.9028,0.7815,0.4576,104.8619,75.7841,-28.3089,多,多,空,空,空,N/A,空,多,空,0,-0.6455,1,0.1490,1,0.5462
HOME-USDT-SWAP,2026-04-05 06:00,ADX加权,空,6,0.0201,多,多,空,多,多,多,86.2929,80.5971,95.1897,37.4498,24.9067,40.9396,0.0001,0.0002,-0.0014,0.9028,0.7815,0.4576,104.8619,75.7841,-28.3089,多,多,空,空,空,N/A,空,多,空,0,-0.6455,1,0.1490,1,0.5462
HOME-USDT-SWAP,2026-04-05 10:00,DMI纯分,空,6,0.0203,多,多,空,多,多,多,87.8945,88.7033,95.1897,38.4125,25.3026,40.9396,0.0001,0.0002,-0.0014,1.0476,0.8035,0.4576,158.0661,83.6167,-28.3089,多,多,空,空,空,N/A,空,多,空,1,0.6907,1,0.9867,1,0.7893
HOME-USDT-SWAP,2026-04-05 10:00,ADX加权,空,6,0.0203,多,多,空,多,多,多,87.8945,88.7033,95.1897,38.4125,25.3026,40.9396,0.0001,0.0002,-0.0014,1.0476,0.8035,0.4576,158.0661,83.6167,-28.3089,多,多,空,空,空,N/A,空,多,空,1,0.6907,1,0.9867,1,0.7893
HOME-USDT-SWAP,2026-04-06 21:00,摆动点,多,6,0.0198,空,空,空,多,多,多,13.5096,9.2217,67.0561,11.8003,17.1258,39.7419,-0.0000,0.0001,-0.0013,-0.0874,-0.0776,0.1592,-173.4484,-143.0786,-74.7477,空,多,空,多,多,多,多,多,空,0,-1.9173,0,-1.5136,0,-4.2886
HOME-USDT-SWAP,2026-04-06 22:00,摆动点,多,6,0.0197,空,空,空,多,多,多,7.4892,9.2217,67.0561,12.5730,17.1258,39.7419,-0.0000,0.0001,-0.0013,-0.1761,-0.0776,0.1592,-209.3850,-143.0786,-74.7477,空,多,空,多,多,多,多,多,空,0,-2.2301,0,-1.6726,0,-3.0917
HOME-USDT-SWAP,2026-04-07 21:00,DMI纯分,空,6,0.0190,空,空,空,空,多,多,89.1260,28.0072,72.8090,30.3622,18.3517,39.8718,-0.0002,-0.0001,-0.0012,0.3955,0.1373,0.2818,-37.5543,-131.5789,-93.2419,空,空,空,N/A,多,多,空,多,空,0,-0.2636,0,-1.0543,1,0.4744
HOME-USDT-SWAP,2026-04-07 22:00,DMI纯分,空,6,0.0191,空,空,空,空,多,多,95.1079,28.0072,72.8090,30.1516,18.3517,39.8718,-0.0002,-0.0001,-0.0012,0.5010,0.1373,0.2818,-15.2142,-131.5789,-93.2419,空,空,空,N/A,多,多,空,多,空,1,0.9937,1,0.6799,1,1.1506
HOME-USDT-SWAP,2026-04-07 23:00,DMI纯分,空,6,0.0191,空,空,空,空,多,多,97.5632,28.0072,72.8090,29.5384,18.3517,39.8718,-0.0002,-0.0001,-0.0012,0.4869,0.1373,0.2818,-1.8282,-131.5789,-93.2419,空,空,空,N/A,多,多,空,多,空,1,0.4191,1,0.4715,1,1.1524
HOME-USDT-SWAP,2026-04-08 00:00,DMI纯分,空,6,0.0191,空,空,空,空,空,多,97.2913,30.9671,72.8090,29.3854,19.5883,39.8718,-0.0002,-0.0001,-0.0012,0.4865,0.1354,0.2818,-17.7529,-121.7256,-93.2419,空,空,空,N/A,多,多,空,多,空,1,0.5765,1,0.3669,1,1.3103
HOME-USDT-SWAP,2026-04-08 01:00,DMI纯分,空,6,0.0190,空,空,空,空,空,多,93.0194,30.9671,72.8090,29.2434,19.5883,39.8718,-0.0001,-0.0001,-0.0012,0.4504,0.1354,0.2818,-18.9859,-121.7256,-93.2419,空,空,空,N/A,多,多,空,多,空,0,-0.6309,1,0.6835,1,0.7361
HOME-USDT-SWAP,2026-04-08 02:00,DMI纯分,空,6,0.0189,空,空,空,空,空,多,86.4513,30.9671,72.8090,29.4036,19.5883,39.8718,-0.0001,-0.0001,-0.0012,0.4089,0.1354,0.2818,-33.5636,-121.7256,-93.2419,空,空,空,N/A,多,多,空,多,空,0,-1.0565,0,-0.6867,0,-0.4754
HOME-USDT-SWAP,2026-04-08 03:00,DMI纯分,空,6,0.0190,空,空,空,空,空,多,90.4742,30.9671,72.8090,29.3058,19.5883,39.8718,-0.0001,-0.0001,-0.0012,0.4923,0.1354,0.2818,-14.9748,-121.7256,-93.2419,空,空,空,N/A,多,多,空,多,空,0,-0.8943,0,-0.2630,1,0.1578
HOME-USDT-SWAP,2026-04-08 04:00,DMI纯分,空,6,0.0190,空,空,空,多,空,多,88.0232,42.6662,72.8090,29.2150,20.3627,39.8718,-0.0001,-0.0001,-0.0012,0.4782,0.2505,0.2818,-10.9048,-88.9735,-93.2419,空,空,空,N/A,多,多,空,空,空,0,-0.5799,1,0.0527,0,-0.5799
HOME-USDT-SWAP,2026-04-08 05:00,DMI纯分,空,6,0.0191,空,空,空,多,空,多,96.7560,42.6662,72.8090,27.9225,20.3627,39.8718,-0.0001,-0.0001,-0.0012,0.6519,0.2505,0.2818,46.1167,-88.9735,-93.2419,空,空,空,N/A,多,多,多,空,空,0,-0.1567,1,0.7837,1,0.4702
HOME-USDT-SWAP,2026-04-08 06:00,DMI纯分,空,6,0.0191,空,空,空,多,空,多,96.6745,42.6662,72.8090,26.7223,20.3627,39.8718,-0.0001,-0.0001,-0.0012,0.6645,0.2505,0.2818,64.8694,-88.9735,-93.2419,空,空,空,N/A,多,多,多,空,空,1,0.7318,1,1.0455,1,0.5227
HOME-USDT-SWAP,2026-04-08 07:00,DMI纯分,空,6,0.0192,空,空,空,多,空,多,99.6572,42.6662,72.8090,25.6078,20.3627,39.8718,-0.0001,-0.0001,-0.0012,0.7329,0.2505,0.2818,79.7277,-88.9735,-93.2419,空,空,空,空,多,多,多,空,空,1,0.9385,1,0.7299,1,1.1992
HOME-USDT-SWAP,2026-04-08 09:00,DMI纯分,空,6,0.0192,空,空,空,多,空,多,91.2515,36.7247,72.8090,23.4748,21.0818,39.8718,-0.0001,-0.0002,-0.0012,0.7289,0.1870,0.2818,88.3062,-87.1762,-93.2419,空,空,空,空,多,多,多,空,空,1,1.4606,1,1.5128,1,0.5216
HOME-USDT-SWAP,2026-04-09 15:00,DMI纯分,空,6,0.0191,多,空,空,多,多,多,93.8012,84.1121,70.3617,13.6352,23.6772,39.9923,0.0000,-0.0002,-0.0012,0.8877,0.4056,0.3090,110.7028,-44.0529,-71.0780,多,空,空,空,N/A,N/A,空,空,空,1,0.0524,1,1.3620,1,1.0477
HOME-USDT-SWAP,2026-04-10 05:00,摆动点,多,6,0.0188,空,空,空,多,多,多,14.1467,2.3593,69.8505,11.9188,24.5696,40.2511,-0.0000,-0.0002,-0.0011,0.0553,0.0244,0.2859,-144.4540,-168.9722,-76.5565,空,空,空,多,多,多,多,多,空,0,-0.6926,1,1.7048,1,2.9835
HOME-USDT-SWAP,2026-04-10 06:00,摆动点,多,6,0.0186,空,空,空,多,多,多,5.2209,2.3593,69.8505,13.2344,24.5696,40.2511,-0.0001,-0.0002,-0.0011,-0.1100,0.0244,0.2859,-195.7255,-168.9722,-76.5565,空,空,空,多,多,多,多,多,空,1,1.2346,1,2.4691,1,2.4691
HOME-USDT-SWAP,2026-04-10 07:00,摆动点,多,6,0.0186,空,空,空,多,多,多,1.6657,2.3593,69.8505,14.9849,24.5696,40.2511,-0.0001,-0.0002,-0.0011,-0.1050,0.0244,0.2859,-223.1335,-168.9722,-76.5565,空,空,空,多,多,多,多,多,空,1,3.4501,1,2.6954,1,2.8032
HOME-USDT-SWAP,2026-04-10 16:00,DMI纯分,空,6,0.0192,多,空,空,空,多,多,80.9327,83.7896,73.9962,20.0739,22.2613,40.2851,0.0000,-0.0001,-0.0011,0.9483,0.6323,0.3469,118.1667,71.6511,-53.8742,多,空,空,空,N/A,N/A,空,多,空,1,0.7295,1,0.4690,1,0.4690
HOME-USDT-SWAP,2026-04-15 10:00,摆动点,多,6,0.0185,空,空,空,多,多,多,8.0613,17.9580,61.2071,26.9322,14.7004,39.1728,-0.0001,-0.0001,-0.0010,0.0914,0.3278,0.1366,-116.8174,-64.8770,-114.2592,空,空,空,多,N/A,多,多,空,多,0,-0.1081,0,-0.5405,1,0.7027
HOME-USDT-SWAP,2026-04-15 14:00,摆动点,多,6,0.0185,空,空,空,多,多,多,14.7598,8.5789,61.2071,25.6979,14.6338,39.1728,-0.0001,-0.0001,-0.0010,0.1365,0.2230,0.1366,-119.3883,-86.1619,-114.2592,空,空,空,多,多,多,多,空,多,0,-1.4069,0,-1.6775,0,-0.1623
HOME-USDT-SWAP,2026-04-15 15:00,摆动点,多,6,0.0184,空,空,空,多,多,多,7.3799,8.5789,61.2071,25.6577,14.6338,39.1728,-0.0001,-0.0001,-0.0010,-0.0520,0.2230,0.1366,-165.0115,-86.1619,-114.2592,空,空,空,多,多,多,多,空,多,1,0.3268,0,-0.2179,1,0.1634
HOME-USDT-SWAP,2026-04-15 18:00,摆动点,多,6,0.0182,空,空,空,多,多,多,17.9995,6.4869,37.2852,29.4658,15.6531,38.8265,-0.0002,-0.0001,-0.0009,0.0085,0.2728,0.1824,-189.5425,-124.5623,-134.7451,空,空,空,多,多,多,多,多,多,1,0.9879,1,1.9759,1,1.0428
HOME-USDT-SWAP,2026-04-16 20:00,DMI纯分,空,6,0.0187,多,空,空,多,空,多,86.4727,86.2176,75.8825,14.6300,15.6481,37.3482,0.0000,-0.0001,-0.0009,0.9525,0.5041,0.4496,103.7148,-0.6220,-33.7652,多,空,空,空,N/A,N/A,空,空,空,1,0.9096,0,-2.3007,0,-1.7121
HOME-USDT-SWAP,2026-04-16 21:00,DMI纯分,空,6,0.0189,多,空,空,多,空,多,98.4498,86.2176,75.8825,16.5167,15.6481,37.3482,0.0000,-0.0001,-0.0009,1.1964,0.5041,0.4496,225.5591,-0.6220,-33.7652,多,空,空,空,N/A,N/A,空,空,空,1,2.6413,0,-0.6867,0,-0.5811
HOME-USDT-SWAP,2026-04-16 22:00,DMI纯分,空,6,0.0188,多,空,空,多,空,多,80.5329,86.2176,75.8825,18.3810,15.6481,37.3482,0.0001,-0.0001,-0.0009,0.9402,0.5041,0.4496,194.8847,-0.6220,-33.7652,多,空,空,空,N/A,N/A,空,空,空,1,0.7451,0,-1.3305,0,-1.1708
HOME-USDT-SWAP,2026-04-19 02:00,摆动点,多,6,0.0169,空,空,空,空,多,多,6.5583,0.3187,24.3936,33.3222,20.3171,36.8429,-0.0004,-0.0003,-0.0010,-0.0468,-0.3173,-0.3382,-172.2254,-278.4644,-300.7895,空,空,空,多,多,多,多,多,多,0,-1.7211,0,-3.9169,0,-6.9436
HOME-USDT-SWAP,2026-04-19 03:00,摆动点,多,6,0.0167,空,空,空,空,多,多,1.9849,0.3187,24.3936,35.2669,20.3171,36.8429,-0.0005,-0.0003,-0.0010,-0.0408,-0.3173,-0.3382,-174.0218,-278.4644,-300.7895,空,空,空,多,多,多,多,多,多,0,-1.8596,0,-3.6593,0,-6.2388
HOME-USDT-SWAP,2026-04-19 04:00,摆动点,多,6,0.0168,空,空,空,空,多,多,7.8361,0.3187,24.3936,37.1000,23.0073,36.8429,-0.0005,-0.0004,-0.0010,0.0517,-0.1978,-0.3382,-155.7084,-272.0870,-300.7895,空,空,空,多,多,多,多,多,多,0,-1.9701,0,-6.3881,0,-7.8806
HOME-USDT-SWAP,2026-04-19 05:00,摆动点,多,6,0.0166,空,空,空,空,多,多,7.2853,0.3187,24.3936,38.8728,23.0073,36.8429,-0.0005,-0.0004,-0.0010,0.0567,-0.1978,-0.3382,-149.1169,-272.0870,-300.7895,空,空,空,多,多,多,多,多,多,0,-1.8040,0,-5.2315,0,-7.3963
HOME-USDT-SWAP,2026-04-19 06:00,摆动点,多,6,0.0166,空,空,空,空,多,多,5.7050,0.3187,24.3936,40.5628,23.0073,36.8429,-0.0005,-0.0004,-0.0010,0.0805,-0.1978,-0.3382,-135.2109,-272.0870,-300.7895,空,空,空,多,多,多,多,多,多,0,-3.5024,0,-5.6159,0,-6.5217
HOME-USDT-SWAP,2026-04-19 07:00,摆动点,多,6,0.0164,空,空,空,空,多,多,1.9352,0.3187,24.3936,42.5163,23.0073,36.8429,-0.0006,-0.0004,-0.0010,0.0608,-0.1978,-0.3382,-139.3660,-272.0870,-300.7895,空,空,空,多,多,多,多,多,多,0,-2.2616,0,-5.2567,0,-5.0733
HOME-USDT-SWAP,2026-04-19 12:00,摆动点,多,6,0.0160,空,空,空,空,多,多,9.6707,2.7090,24.3936,51.9181,28.4761,36.8429,-0.0006,-0.0006,-0.0010,0.1605,-0.0150,-0.3382,-109.2531,-177.7366,-300.7895,空,空,空,多,多,多,多,多,多,0,-2.2444,0,-3.5536,1,1.1222
HOME-USDT-SWAP,2026-04-19 16:00,摆动点,多,6,0.0157,空,空,空,空,多,多,44.6235,0.6772,15.6235,51.4761,31.3576,37.5314,-0.0006,-0.0007,-0.0011,0.1281,-0.0371,-0.1196,-125.8397,-175.5014,-331.7484,空,空,空,多,多,多,多,多,多,0,-1.6582,0,-1.5944,1,1.9770
HOME-USDT-SWAP,2026-04-19 17:00,摆动点,多,6,0.0158,空,空,空,空,多,多,57.5381,0.6772,15.6235,51.8237,31.3576,37.5314,-0.0006,-0.0007,-0.0011,0.1797,-0.0371,-0.1196,-99.3907,-175.5014,-331.7484,空,空,空,多,多,多,空,多,多,0,-2.2208,0,-2.2843,1,1.0787
HOME-USDT-SWAP,2026-04-19 18:00,摆动点,多,6,0.0156,空,空,空,空,多,多,42.5705,0.6772,15.6235,52.2678,31.3576,37.5314,-0.0006,-0.0007,-0.0011,0.1434,-0.0371,-0.1196,-116.8909,-175.5014,-331.7484,空,空,空,多,多,多,多,多,多,0,-1.2796,0,-0.9597,1,2.3672
HOME-USDT-SWAP,2026-04-19 19:00,摆动点,多,6,0.0155,空,空,空,空,多,多,34.1987,0.6772,15.6235,52.7615,31.3576,37.5314,-0.0006,-0.0007,-0.0011,0.0952,-0.0371,-0.1196,-125.0624,-175.5014,-331.7484,空,空,空,多,多,多,多,多,多,0,-1.2258,1,0.1935,1,3.3548
HOME-USDT-SWAP,2026-04-19 20:00,摆动点,多,6,0.0154,空,空,空,空,多,多,21.4320,0.6772,15.6235,53.4789,34.0333,37.5314,-0.0006,-0.0008,-0.0011,0.0776,0.0116,-0.1196,-138.5726,-155.8958,-331.7484,空,空,空,多,多,多,多,多,多,1,0.3243,1,0.3243,1,5.6420
HOME-USDT-SWAP,2026-04-19 21:00,摆动点,多,7,0.0154,空,空,空,空,多,多,15.9631,0.6772,15.6235,54.1451,34.0333,37.5314,-0.0006,-0.0008,-0.0011,0.0979,0.0116,-0.1196,-128.7487,-155.8958,-331.7484,空,空,空,多,多,多,多,多,多,0,-0.2596,1,0.4543,1,5.7106
HOME-USDT-SWAP,2026-04-19 22:00,摆动点,多,6,0.0154,空,空,空,空,多,多,21.5106,0.6772,15.6235,54.8689,34.0333,37.5314,-0.0006,-0.0008,-0.0011,0.1420,0.0116,-0.1196,-122.6247,-155.8958,-331.7484,空,空,空,多,多,多,多,多,多,1,1.6202,1,0.0648,1,5.1199
HOME-USDT-SWAP,2026-04-19 23:00,摆动点,多,7,0.0153,空,空,空,空,多,多,11.4192,0.6772,15.6235,55.5410,34.0333,37.5314,-0.0006,-0.0008,-0.0011,0.1149,0.0116,-0.1196,-116.4249,-155.8958,-331.7484,空,空,空,多,多,多,多,多,多,1,2.0901,1,2.2861,1,5.4213
HOME-USDT-SWAP,2026-04-20 00:00,摆动点,多,6,0.0155,空,空,空,多,空,多,69.4577,12.2227,15.6235,55.5889,35.6181,37.5314,-0.0005,-0.0008,-0.0011,0.2284,0.1229,-0.1196,-89.2735,-121.8999,-331.7484,空,空,空,多,多,多,空,多,多,0,-0.2586,1,4.8481,1,4.3956
HOME-USDT-SWAP,2026-04-20 01:00,摆动点,多,6,0.0154,空,空,空,多,空,多,67.7730,12.2227,15.6235,55.7399,35.6181,37.5314,-0.0005,-0.0008,-0.0011,0.1919,0.1229,-0.1196,-87.8317,-121.8999,-331.7484,空,空,空,多,多,多,空,多,多,1,0.1952,1,4.1640,1,4.6845
HOME-USDT-SWAP,2026-04-20 02:00,摆动点,多,6,0.0157,空,空,空,多,空,多,95.3101,12.2227,15.6235,54.5448,35.6181,37.5314,-0.0005,-0.0008,-0.0011,0.4106,0.1229,-0.1196,-45.9816,-121.8999,-331.7484,空,空,空,N/A,多,多,空,多,多,0,-1.2755,1,3.1888,1,1.7857
HOME-USDT-SWAP,2026-04-20 03:00,摆动点,多,6,0.0156,空,空,空,多,空,多,92.1826,12.2227,15.6235,53.3213,35.6181,37.5314,-0.0004,-0.0008,-0.0011,0.3947,0.1229,-0.1196,-24.1221,-121.8999,-331.7484,空,空,空,N/A,多,多,空,多,多,0,-0.6398,1,3.8388,1,2.0473
HOME-USDT-SWAP,2026-04-20 04:00,摆动点,多,6,0.0154,空,空,空,多,空,多,81.0747,14.1732,15.6235,52.6984,37.1087,37.5314,-0.0004,-0.0009,-0.0011,0.2628,0.1482,-0.1196,-55.3602,-108.8611,-331.7484,空,空,空,多,多,多,空,多,多,1,0.2592,1,3.6293,1,2.3331
HOME-USDT-SWAP,2026-04-20 05:00,摆动点,多,6,0.0154,空,空,空,多,空,多,74.5594,14.1732,15.6235,52.4411,37.1087,37.5314,-0.0004,-0.0009,-0.0011,0.2553,0.1482,-0.1196,-79.1520,-108.8611,-331.7484,空,空,空,多,多,多,空,多,多,1,0.5195,1,3.4416,1,3.0519
HOME-USDT-SWAP,2026-04-20 06:00,摆动点,多,6,0.0155,空,空,空,多,空,多,82.1788,14.1732,15.6235,52.2023,37.1087,37.5314,-0.0004,-0.0009,-0.0011,0.3454,0.1482,-0.1196,-57.4953,-108.8611,-331.7484,空,空,空,N/A,多,多,空,多,多,0,-0.2584,1,3.3592,1,2.2610
HOME-USDT-SWAP,2026-04-20 07:00,摆动点,多,6,0.0155,空,空,空,多,空,多,91.8706,14.1732,15.6235,51.2928,37.1087,37.5314,-0.0004,-0.0009,-0.0011,0.4083,0.1482,-0.1196,-31.7248,-108.8611,-331.7484,空,空,空,N/A,多,多,空,多,多,1,0.8371,1,3.1552,1,1.0947
HOME-USDT-SWAP,2026-04-20 12:00,摆动点,多,6,0.0162,多,空,空,多,多,多,97.9234,56.2530,15.6235,45.7147,37.3490,37.5314,-0.0002,-0.0008,-0.0011,1.3852,0.3211,-0.1196,307.2433,-58.8158,-331.7484,空,空,空,空,N/A,多,空,空,多,0,-1.4180,0,-0.4316,1,0.2466
HOME-USDT-SWAP,2026-04-20 13:00,摆动点,多,6,0.0160,多,空,空,多,多,多,88.3622,56.2530,15.6235,43.4712,37.3490,37.5314,-0.0002,-0.0008,-0.0011,1.0386,0.3211,-0.1196,262.4769,-58.8158,-331.7484,空,空,空,空,N/A,多,空,空,多,0,-0.4997,1,0.4997,1,0.7495
HOME-USDT-SWAP,2026-04-20 14:00,摆动点,多,6,0.0162,多,空,空,多,多,多,92.7160,56.2530,15.6235,41.3879,37.3490,37.5314,-0.0001,-0.0008,-0.0011,1.0935,0.3211,-0.1196,222.5508,-58.8158,-331.7484,空,空,空,空,N/A,多,空,空,多,0,-1.1125,0,-1.3597,0,-0.7417
HOME-USDT-SWAP,2026-04-20 15:00,摆动点,多,6,0.0162,多,空,空,多,多,多,93.1297,56.2530,15.6235,39.4535,37.3490,37.5314,-0.0001,-0.0008,-0.0011,1.0311,0.3211,-0.1196,186.0442,-58.8158,-331.7484,空,空,空,空,N/A,多,空,空,多,0,-1.2939,0,-1.7252,1,0.2465
HOME-USDT-SWAP,2026-04-20 16:00,摆动点,多,6,0.0160,空,空,空,多,多,多,79.3026,60.8821,10.3965,36.6874,36.3889,37.6750,-0.0000,-0.0008,-0.0012,0.7925,0.3060,-0.0097,109.0702,-56.1679,-220.2325,空,空,空,空,N/A,多,空,空,多,1,1.8762,0,-1.2508,1,0.9381
HOME-USDT-SWAP,2026-04-20 17:00,摆动点,多,6,0.0159,空,空,空,多,多,多,71.9686,60.8821,10.3965,34.2761,36.3889,37.6750,-0.0000,-0.0008,-0.0012,0.7194,0.3060,-0.0097,72.1587,-56.1679,-220.2325,空,空,空,空,N/A,多,多,空,多,1,2.2599,0,-0.3766,1,0.1883
HOME-USDT-SWAP,2026-04-20 18:00,摆动点,多,6,0.0160,空,空,空,多,多,多,71.3596,60.8821,10.3965,32.0370,36.3889,37.6750,-0.0000,-0.0008,-0.0012,0.7514,0.3060,-0.0097,69.5415,-56.1679,-220.2325,空,空,空,空,N/A,多,多,空,多,1,1.3750,0,-1.0625,0,-0.5000
HOME-USDT-SWAP,2026-04-20 19:00,摆动点,多,6,0.0160,空,空,空,多,多,多,70.6493,60.8821,10.3965,29.8188,36.3889,37.6750,-0.0000,-0.0008,-0.0012,0.7432,0.3060,-0.0097,65.3463,-56.1679,-220.2325,空,空,空,空,N/A,多,多,空,多,1,0.7491,0,-1.9975,0,0.0000
HOME-USDT-SWAP,2026-04-20 20:00,摆动点,多,6,0.0163,多,空,空,多,多,多,89.1995,90.1536,10.3965,28.5928,35.0570,37.6750,0.0000,-0.0007,-0.0012,0.9119,0.3467,-0.0097,99.7470,-44.0330,-220.2325,多,空,空,空,N/A,多,多,空,多,0,-0.8594,0,-0.0614,0,-1.2891
HOME-USDT-SWAP,2026-04-20 21:00,摆动点,多,6,0.0163,多,空,空,多,多,多,93.4048,90.1536,10.3965,27.8602,35.0570,37.6750,0.0000,-0.0007,-0.0012,0.8694,0.3467,-0.0097,108.9574,-44.0330,-220.2325,多,空,空,空,N/A,多,空,空,多,0,-1.2277,1,1.4733,0,-1.9030
HOME-USDT-SWAP,2026-04-20 22:00,摆动点,多,6,0.0162,多,空,空,多,多,多,91.4748,90.1536,10.3965,27.0737,35.0570,37.6750,0.0001,-0.0007,-0.0012,0.7847,0.3467,-0.0097,87.0500,-44.0330,-220.2325,多,空,空,空,N/A,多,多,空,多,0,-1.6030,1,3.3292,0,-1.5413
